timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_road_id,distance_km,duration_minutes,fare_amount,status
2026-06-16T15:08:49.028805+00:00,30.081929,31.495133,29.970434,31.186163,6,32.23,91.3,393.67,CANCELLED
2026-06-16T15:02:49.028805+00:00,30.005747,31.196528,30.046979,31.223141,12,5.25,17.4,80.47,COMPLETED
2026-06-16T15:24:49.028805+00:00,29.999971,31.163975,30.09203,31.213301,10,11.28,39.4,158.7,COMPLETED
2026-06-16T16:16:49.028805+00:00,30.099468,31.288767,30.080836,31.3375,7,5.13,17.0,78.97,COMPLETED
2026-06-16T15:56:49.028805+00:00,30.075407,31.33525,30.073544,31.327775,8,0.75,2.0,23.62,COMPLETED
2026-06-16T15:40:49.028805+00:00,30.213751,30.914422,30.051139,31.225533,4,34.96,73.1,386.85,COMPLETED
2026-06-16T15:28:49.028805+00:00,30.045717,31.337345,30.08261,31.340655,7,4.11,8.6,58.72,COMPLETED
2026-06-16T16:06:49.028805+00:00,30.054972,31.330683,30.125333,30.944709,4,37.95,122.6,483.52,COMPLETED
2026-06-16T16:05:49.028805+00:00,30.357807,30.84671,29.990592,31.18768,14,52.36,124.4,594.3,COMPLETED
2026-06-16T16:11:49.028805+00:00,30.07405,31.23417,30.073594,31.336555,1,9.85,24.3,125.32,COMPLETED
2026-06-16T15:39:49.028805+00:00,30.077759,31.34342,30.052883,31.24914,8,9.49,27.8,127.88,COMPLETED
2026-06-16T15:46:49.028805+00:00,30.056212,31.232502,29.946518,31.131356,13,15.61,51.1,208.72,COMPLETED
2026-06-16T16:02:49.028805+00:00,29.517317,31.675769,30.027496,31.168175,14,74.96,255.5,960.45,COMPLETED
2026-06-16T17:12:49.028805+00:00,30.039865,31.303821,30.104622,31.294521,7,7.26,19.8,99.15,COMPLETED
2026-06-16T16:59:49.028805+00:00,30.052204,31.221444,30.030668,31.215809,13,2.46,4.9,40.8,COMPLETED
2026-06-16T17:09:49.028805+00:00,30.011133,31.218049,30.026828,31.222974,10,1.81,3.8,34.28,COMPLETED
2026-06-16T17:08:49.028805+00:00,29.987922,31.19376,30.067013,31.196671,11,8.8,18.0,108.0,CANCELLED
2026-06-16T16:40:49.028805+00:00,30.09474,31.208749,30.099982,31.331712,12,11.84,23.2,138.6,COMPLETED
2026-06-16T17:05:49.028805+00:00,30.069526,31.225548,30.054248,31.295307,13,6.93,15.7,90.52,COMPLETED
2026-06-16T17:13:49.028805+00:00,30.073997,31.450199,30.080378,31.29838,6,14.63,42.7,188.78,COMPLETED
2026-06-16T17:23:49.028805+00:00,29.994279,31.212547,30.006044,31.192423,10,2.34,5.6,40.95,COMPLETED
2026-06-16T17:07:49.028805+00:00,30.047366,31.22961,30.090492,31.361005,13,13.52,33.3,166.35,COMPLETED
2026-06-16T16:37:49.028805+00:00,30.081241,31.340688,30.0092,31.258205,9,11.28,38.9,157.95,COMPLETED
2026-06-16T16:52:49.028805+00:00,29.993139,31.189477,29.861704,31.699149,11,51.24,126.0,588.3,COMPLETED
2026-06-16T18:17:49.028805+00:00,30.11992,31.394439,30.018554,31.178019,9,23.68,47.4,263.7,COMPLETED
2026-06-16T17:53:49.028805+00:00,30.054188,31.239469,29.622877,31.704001,1,65.63,217.7,833.77,COMPLETED
2026-06-16T17:41:49.028805+00:00,29.967056,31.164957,30.032493,31.210458,10,8.49,27.6,120.08,COMPLETED
2026-06-16T18:00:49.028805+00:00,30.10923,31.196521,30.068042,31.227919,5,5.49,12.2,74.47,COMPLETED
2026-06-16T17:25:49.028805+00:00,29.91072,31.244415,30.055606,31.281912,3,16.51,34.4,190.42,NO_SHOW
2026-06-16T17:37:49.028805+00:00,30.07212,31.341566,30.002926,31.19959,8,15.68,34.6,184.5,COMPLETED
2026-06-16T18:07:49.028805+00:00,30.005056,31.188317,30.080409,31.3419,11,16.99,55.5,225.68,COMPLETED
2026-06-16T17:41:49.028805+00:00,30.147993,31.244712,30.136734,31.294821,4,4.98,13.2,72.15,COMPLETED
2026-06-16T17:50:49.028805+00:00,30.073483,31.336711,29.984913,31.169742,8,18.85,54.2,237.68,COMPLETED
2026-06-16T18:07:49.028805+00:00,29.991917,31.21039,30.073071,31.341362,10,15.5,34.8,183.45,COMPLETED
2026-06-16T17:40:49.028805+00:00,29.986251,31.173324,30.065698,31.330254,11,17.5,60.6,237.15,COMPLETED
2026-06-16T18:13:49.028805+00:00,30.051066,31.1507,30.057804,31.208535,12,5.62,18.2,84.45,COMPLETED
2026-06-16T18:07:49.028805+00:00,29.967967,31.171369,30.028273,31.26636,10,11.34,24.9,137.4,COMPLETED
2026-06-16T18:10:49.028805+00:00,30.080787,31.394366,29.953209,30.937493,9,46.22,131.0,558.15,CANCELLED
2026-06-16T17:57:49.028805+00:00,30.084452,31.336323,29.62511,31.536537,15,54.6,128.2,616.8,CANCELLED
2026-06-16T17:59:49.028805+00:00,30.041365,31.304068,30.087757,31.399754,7,10.55,36.6,149.02,CANCELLED
2026-06-16T17:53:49.028805+00:00,30.048134,31.223967,30.101132,31.344333,13,13.0,41.9,175.35,COMPLETED
2026-06-16T18:09:49.028805+00:00,30.073238,31.346451,30.114632,31.312949,8,5.62,16.9,82.5,COMPLETED
2026-06-16T18:06:49.028805+00:00,30.170575,31.386911,29.603584,31.559763,6,65.21,203.4,809.18,COMPLETED
2026-06-16T19:02:49.028805+00:00,30.013929,31.191307,30.084357,31.186952,10,7.84,19.3,102.75,CANCELLED
2026-06-16T19:10:49.028805+00:00,29.900233,31.161551,30.084484,31.327378,14,25.98,57.6,296.25,COMPLETED
2026-06-16T19:12:49.028805+00:00,30.033197,31.151872,30.039402,31.213004,3,5.93,16.7,84.52,COMPLETED
2026-06-16T18:38:49.028805+00:00,30.029847,31.237061,30.034589,31.245598,1,0.98,2.4,25.95,CANCELLED
2026-06-16T19:00:49.028805+00:00,29.950828,31.284261,30.026296,31.168559,3,13.95,27.2,160.43,COMPLETED
2026-06-16T18:57:49.028805+00:00,30.065217,31.18767,30.020079,31.179305,12,5.08,10.1,68.25,CANCELLED
2026-06-16T18:47:49.028805+00:00,30.065979,31.167118,29.991161,31.204664,12,9.07,25.4,121.12,COMPLETED
2026-06-16T18:31:49.028805+00:00,29.993236,31.178346,30.027938,31.189941,10,4.02,12.2,63.45,COMPLETED
2026-06-16T19:10:49.028805+00:00,30.190266,31.446332,30.041854,31.345063,6,19.16,58.4,246.3,COMPLETED
2026-06-16T18:52:49.028805+00:00,30.048135,31.22415,30.11478,30.800891,13,41.39,93.6,465.82,NO_SHOW
2026-06-16T18:42:49.028805+00:00,30.071915,31.305558,30.132156,31.30334,7,6.7,13.8,85.95,CANCELLED
2026-06-16T19:05:49.028805+00:00,30.072054,31.340499,30.094936,31.300213,8,4.64,13.6,70.2,COMPLETED
2026-06-16T19:11:49.028805+00:00,29.99386,31.187355,30.02901,31.224488,5,5.3,17.3,80.7,COMPLETED
2026-06-16T18:47:49.028805+00:00,30.027165,31.210997,29.988025,31.177214,11,5.43,14.8,77.92,COMPLETED
2026-06-16T18:53:49.028805+00:00,30.048393,31.231732,30.020667,31.305057,13,7.7,24.9,110.1,COMPLETED
2026-06-16T18:45:49.028805+00:00,30.281742,31.724551,30.037039,31.156858,4,60.99,188.7,755.47,COMPLETED
2026-06-16T18:37:49.028805+00:00,30.125295,30.891396,30.026028,31.275677,4,38.59,123.4,489.52,COMPLETED
2026-06-16T19:04:49.028805+00:00,30.077719,31.3141,30.093259,31.319832,7,1.81,6.0,37.58,COMPLETED
2026-06-16T19:22:49.028805+00:00,30.056456,31.238525,29.906945,31.305157,12,17.82,53.0,228.15,COMPLETED
2026-06-16T18:30:49.028805+00:00,30.01527,31.222622,30.09862,31.320793,1,13.24,43.8,180.0,COMPLETED
2026-06-16T18:27:49.028805+00:00,29.953386,31.305635,30.090405,31.192926,3,18.7,54.2,236.55,COMPLETED
2026-06-16T18:30:49.028805+00:00,29.94545,31.480435,30.008912,31.209934,14,26.99,77.1,333.08,COMPLETED
2026-06-16T18:46:49.028805+00:00,29.92364,31.174555,30.046118,31.339256,3,20.91,60.5,262.58,CANCELLED
2026-06-16T19:21:49.028805+00:00,30.177954,31.427061,30.203196,31.396517,6,4.06,13.1,65.1,COMPLETED
2026-06-16T18:35:49.028805+00:00,30.082993,31.230199,30.048399,31.226248,1,3.87,11.4,61.13,COMPLETED
2026-06-16T18:41:49.028805+00:00,30.12361,31.328119,29.984829,31.233777,15,17.9,54.2,230.55,COMPLETED
2026-06-16T19:03:49.028805+00:00,30.053368,31.214559,30.079358,31.234351,13,3.46,6.4,50.55,COMPLETED
2026-06-16T19:12:49.028805+00:00,30.096928,31.289107,30.084305,31.323739,7,3.62,10.0,57.15,COMPLETED
2026-06-16T19:53:49.028805+00:00,30.291778,31.424709,30.057631,31.218307,14,32.73,93.2,400.28,COMPLETED
2026-06-16T20:03:49.028805+00:00,30.014391,31.159751,30.13279,31.313276,10,19.79,65.7,261.98,COMPLETED
2026-06-16T19:35:49.028805+00:00,30.091121,31.272215,30.088178,31.236032,1,3.5,9.8,55.95,NO_SHOW
2026-06-16T19:44:49.028805+00:00,30.061495,31.278713,30.039561,31.179414,5,9.86,33.1,138.6,COMPLETED
2026-06-16T19:57:49.028805+00:00,30.083607,31.182255,30.086445,31.311433,2,12.43,33.2,158.02,COMPLETED
2026-06-16T19:33:49.028805+00:00,30.065755,31.297892,30.110249,31.156242,5,14.5,27.4,164.85,COMPLETED
2026-06-16T19:38:49.028805+00:00,30.089422,31.153415,30.206769,31.553316,12,40.61,140.6,530.47,COMPLETED
2026-06-16T19:37:49.028805+00:00,30.030748,31.450277,30.079733,31.335939,6,12.28,27.8,148.8,COMPLETED
2026-06-16T20:07:49.028805+00:00,29.999806,31.190711,30.053192,31.213156,10,6.32,12.5,81.15,COMPLETED
2026-06-16T19:38:49.028805+00:00,30.116466,31.338465,30.137304,31.396757,9,6.07,20.9,91.88,COMPLETED
2026-06-16T19:50:49.028805+00:00,29.975571,31.16334,30.076933,31.376496,10,23.41,78.1,307.72,COMPLETED
2026-06-16T19:40:49.028805+00:00,30.03289,31.274031,30.076935,31.344929,5,8.4,22.2,111.3,COMPLETED
2026-06-16T20:21:49.028805+00:00,30.051356,31.346036,30.072743,31.336009,9,2.57,5.8,42.97,COMPLETED
2026-06-16T19:45:49.028805+00:00,30.068311,31.331382,29.98176,31.269158,8,11.34,27.6,141.45,COMPLETED
2026-06-16T20:14:49.028805+00:00,30.084621,31.327314,30.0026,31.178207,7,17.0,49.7,217.05,CANCELLED
2026-06-16T20:44:49.028805+00:00,30.074599,31.341002,30.065183,31.370116,8,2.99,7.8,49.12,COMPLETED
2026-06-16T21:10:49.028805+00:00,30.129766,31.341308,30.061154,31.219881,15,13.95,35.4,172.72,COMPLETED
2026-06-16T21:00:49.028805+00:00,30.052615,31.210957,30.301219,30.951873,13,37.21,80.8,415.28,COMPLETED
2026-06-16T21:15:49.028805+00:00,30.043471,31.238863,30.067705,31.226727,12,2.94,8.0,49.05,COMPLETED
2026-06-16T20:36:49.028805+00:00,30.044464,31.189554,30.130191,31.479394,5,29.47,69.3,339.98,COMPLETED
2026-06-16T20:44:49.028805+00:00,30.076551,31.344114,30.001836,31.19177,8,16.85,50.7,217.42,COMPLETED
2026-06-16T20:28:49.028805+00:00,30.06441,31.20537,30.002293,31.160522,1,8.15,21.8,108.82,COMPLETED
2026-06-16T21:11:49.028805+00:00,30.059275,31.179875,30.078511,31.171872,12,2.27,5.0,39.52,COMPLETED
2026-06-16T21:14:49.028805+00:00,30.036166,31.21189,30.084581,31.357544,2,15.02,38.9,186.0,COMPLETED
2026-06-16T21:04:49.028805+00:00,29.981467,31.289168,30.067542,31.34312,5,10.89,22.9,131.02,COMPLETED
2026-06-16T21:23:49.028805+00:00,30.075336,31.231629,30.093198,31.310462,12,7.84,23.0,108.3,COMPLETED
2026-06-16T20:38:49.028805+00:00,30.026879,31.188465,30.122661,31.298528,11,15.02,37.7,184.2,COMPLETED
2026-06-16T21:10:49.028805+00:00,30.101275,31.317802,30.028447,31.176905,15,15.79,54.9,215.78,COMPLETED
2026-06-16T21:13:49.028805+00:00,30.018138,31.180375,30.206844,31.172339,12,21.0,38.5,230.25,CANCELLED
2026-06-16T21:33:49.028805+00:00,30.112383,31.460911,30.071323,31.330345,6,13.37,40.6,176.18,COMPLETED
2026-06-16T21:34:49.028805+00:00,30.083083,31.320792,30.04735,31.180652,9,14.06,41.2,182.25,COMPLETED
2026-06-16T22:14:49.028805+00:00,30.099878,31.359877,30.010504,31.167061,15,21.05,60.6,263.77,COMPLETED
2026-06-16T21:33:49.028805+00:00,30.070085,31.342293,30.020171,31.18551,8,16.08,45.2,203.4,COMPLETED
2026-06-16T21:34:49.028805+00:00,30.116539,31.450755,30.082078,31.176875,6,26.62,62.9,309.0,COMPLETED
2026-06-16T22:10:49.028805+00:00,30.023232,31.166954,30.005857,31.198925,2,3.63,9.4,56.32,COMPLETED
2026-06-16T21:57:49.028805+00:00,30.0107,31.165064,30.108668,31.326719,5,18.99,58.2,244.72,COMPLETED
2026-06-16T22:04:49.028805+00:00,30.127936,31.322861,30.072181,31.338509,15,6.38,12.2,81.15,COMPLETED
2026-06-16T21:31:49.028805+00:00,30.115776,31.321821,30.112847,31.326516,15,0.56,2.0,22.2,COMPLETED
2026-06-16T22:00:49.028805+00:00,30.216371,31.122956,30.056149,31.158218,4,18.14,49.9,225.9,COMPLETED
2026-06-16T23:10:49.028805+00:00,30.189434,31.483042,29.993701,31.273793,6,29.65,103.5,392.62,CANCELLED
2026-06-16T22:26:49.028805+00:00,30.127547,31.354814,30.095121,31.17961,9,17.23,49.7,218.78,CANCELLED
2026-06-16T22:36:49.028805+00:00,30.010269,31.25137,30.03951,31.342954,12,9.4,27.4,126.6,COMPLETED
2026-06-16T23:21:49.028805+00:00,30.098595,31.351936,29.562858,31.41336,7,59.87,169.1,717.68,COMPLETED
2026-06-16T22:28:49.028805+00:00,30.001705,31.205578,30.496084,31.430493,11,59.07,112.2,626.33,COMPLETED
2026-06-16T23:20:49.028805+00:00,30.123239,31.340228,30.086326,31.180326,15,15.92,55.7,217.95,COMPLETED
2026-06-16T23:20:49.028805+00:00,30.065585,31.260064,30.020298,31.17057,1,9.98,22.7,123.9,COMPLETED
2026-06-16T23:22:49.028805+00:00,29.959183,31.295539,30.013743,31.177038,3,12.93,38.1,169.12,COMPLETED
2026-06-16T22:57:49.028805+00:00,29.996899,31.128556,29.972044,31.169838,4,4.84,16.2,75.6,COMPLETED
2026-06-16T22:49:49.028805+00:00,30.008703,31.187435,29.997507,31.199547,11,1.71,5.9,36.67,COMPLETED
2026-06-16T23:52:49.028805+00:00,30.064091,31.384857,29.995012,31.210324,6,18.47,54.5,235.27,COMPLETED
2026-06-17T00:15:49.028805+00:00,30.012215,31.169257,30.067665,31.245969,11,9.62,17.4,113.25,COMPLETED
2026-06-17T00:04:49.028805+00:00,29.990421,31.170949,30.054255,31.20816,11,7.95,21.8,107.32,COMPLETED
2026-06-16T23:27:49.028805+00:00,29.660871,31.47904,29.938186,31.149698,14,44.28,143.0,561.6,COMPLETED
2026-06-16T23:45:49.028805+00:00,30.099733,31.40912,30.171799,31.650302,14,24.54,52.5,277.8,COMPLETED
2026-06-16T23:50:49.028805+00:00,30.046562,31.35388,30.075103,31.344982,9,3.29,6.6,49.58,COMPLETED
2026-06-17T00:48:49.028805+00:00,29.600367,30.857873,30.004838,31.186223,14,55.01,128.7,620.62,COMPLETED
2026-06-17T01:17:49.028805+00:00,30.084818,31.165631,30.03689,31.222205,12,7.62,26.3,111.6,COMPLETED
2026-06-17T00:31:49.028805+00:00,30.049584,31.303172,30.082767,31.341431,9,5.21,12.5,72.82,COMPLETED
2026-06-17T01:13:49.028805+00:00,30.049273,31.231872,30.052514,31.210819,13,2.06,5.9,39.3,COMPLETED
2026-06-17T00:55:49.028805+00:00,30.080727,31.329849,30.037139,31.185562,15,14.71,49.8,200.02,COMPLETED
2026-06-17T01:00:49.028805+00:00,30.001524,31.242903,29.954823,31.113081,1,13.54,47.3,187.5,COMPLETED
2026-06-17T00:42:49.028805+00:00,30.069015,31.344796,30.199585,31.394462,15,15.28,30.5,175.35,COMPLETED
2026-06-17T00:32:49.028805+00:00,30.073227,31.344618,30.085468,31.214638,8,12.58,33.3,159.3,COMPLETED
2026-06-17T01:16:49.028805+00:00,29.919331,31.143146,30.05683,31.243627,3,18.09,35.9,204.52,COMPLETED
2026-06-17T02:08:49.028805+00:00,30.064614,31.215599,30.107024,31.254106,13,6.0,13.6,80.4,COMPLETED
2026-06-17T01:54:49.028805+00:00,30.105585,31.174464,30.020403,31.19176,12,9.62,31.2,133.95,COMPLETED
2026-06-17T01:59:49.028805+00:00,30.071128,31.225744,29.975607,31.19686,5,10.98,20.3,127.8,CANCELLED
2026-06-17T02:19:49.028805+00:00,30.077862,31.303118,30.032343,31.198857,15,11.24,34.0,150.3,CANCELLED
2026-06-17T01:53:49.028805+00:00,30.078526,31.336952,30.021766,31.27952,9,8.39,24.6,114.83,COMPLETED
2026-06-17T02:18:49.028805+00:00,30.049022,31.211852,30.028724,31.212861,13,2.26,5.1,39.6,CANCELLED
2026-06-17T01:48:49.028805+00:00,30.035698,31.272439,30.064218,31.233497,5,4.91,14.6,73.72,COMPLETED
2026-06-17T02:05:49.028805+00:00,30.202657,31.354798,30.107165,31.246551,6,14.87,38.6,184.42,NO_SHOW
2026-06-17T01:35:49.028805+00:00,30.099992,31.237309,30.07086,31.339105,12,10.32,20.7,123.45,COMPLETED
2026-06-17T01:47:49.028805+00:00,30.139434,31.387494,30.189087,31.422525,9,6.47,14.3,84.98,COMPLETED
2026-06-17T02:36:49.028805+00:00,30.185693,31.281058,29.990541,31.198643,6,23.1,74.3,299.7,COMPLETED
2026-06-17T02:39:49.028805+00:00,30.041958,31.271624,30.107108,31.453062,1,18.9,61.4,248.85,COMPLETED
2026-06-17T03:21:49.028805+00:00,30.440739,30.843567,30.012511,31.260059,4,62.2,198.2,778.8,CANCELLED
2026-06-17T03:17:49.028805+00:00,30.299699,31.690161,30.017027,31.27594,4,50.73,159.9,635.33,COMPLETED
2026-06-17T02:33:49.028805+00:00,29.73991,31.423564,30.056168,31.159773,4,43.4,139.1,549.15,NO_SHOW
2026-06-17T02:47:49.028805+00:00,30.159243,30.8487,30.044162,31.282311,4,43.63,102.6,496.12,COMPLETED
2026-06-17T04:04:49.028805+00:00,30.064174,31.288986,29.984103,31.200507,2,12.32,26.7,147.45,COMPLETED
2026-06-17T03:51:49.028805+00:00,30.049847,31.226241,30.071496,31.362343,13,13.32,36.1,169.05,COMPLETED
2026-06-17T03:44:49.028805+00:00,30.110442,31.232029,30.025787,31.385115,5,17.48,32.5,194.85,CANCELLED
2026-06-17T03:51:49.028805+00:00,29.786478,31.408348,30.090648,31.373394,4,33.99,88.6,402.82,COMPLETED
2026-06-17T04:07:49.028805+00:00,30.014266,31.237444,30.099075,31.325303,5,12.67,33.7,160.58,COMPLETED
2026-06-17T04:20:49.028805+00:00,29.99158,31.202674,30.055426,31.294422,2,11.33,27.6,141.38,CANCELLED
2026-06-17T03:40:49.028805+00:00,29.971265,31.308962,30.074759,31.347058,3,12.08,29.1,149.25,COMPLETED
2026-06-17T03:28:49.028805+00:00,30.023267,31.375875,30.065947,31.189301,6,18.58,53.3,234.3,COMPLETED
2026-06-17T05:09:49.028805+00:00,29.990969,31.113232,30.125737,31.31458,3,24.5,75.0,311.25,COMPLETED
2026-06-17T05:16:49.028805+00:00,30.074669,31.345439,30.105444,31.175231,8,16.73,39.9,200.32,COMPLETED
2026-06-17T05:16:49.028805+00:00,30.126277,31.328277,30.406735,31.250076,15,32.08,97.8,402.3,COMPLETED
2026-06-17T04:33:49.028805+00:00,30.072451,31.348432,30.083532,31.272099,8,7.45,19.7,100.42,COMPLETED
2026-06-17T04:50:49.028805+00:00,30.004538,31.18523,30.066409,31.21151,11,7.33,13.8,90.68,COMPLETED
2026-06-17T05:12:49.028805+00:00,30.069582,31.240551,30.048278,31.228116,1,2.65,6.7,44.92,CANCELLED
2026-06-17T05:21:49.028805+00:00,30.118004,31.299828,30.106555,31.305705,15,1.39,3.0,29.92,COMPLETED
2026-06-17T05:37:49.028805+00:00,29.664514,30.900208,30.060539,31.295399,4,58.24,164.1,697.95,COMPLETED
2026-06-17T05:51:49.028805+00:00,29.566641,31.070045,30.072403,31.098617,14,56.31,129.6,631.72,COMPLETED
2026-06-17T05:54:49.028805+00:00,30.028819,31.183249,30.045618,31.312041,11,12.54,23.3,144.0,COMPLETED
2026-06-17T05:29:49.028805+00:00,30.026717,31.236971,30.068837,31.216243,12,5.09,9.5,67.42,COMPLETED
2026-06-17T05:37:49.028805+00:00,29.68855,31.706581,30.033699,31.285196,4,55.89,152.0,662.18,COMPLETED
2026-06-17T05:39:49.028805+00:00,30.520507,31.225608,29.991561,31.186273,4,58.94,182.3,730.5,CANCELLED
2026-06-17T06:33:49.028805+00:00,30.081832,31.335345,29.957346,31.271152,8,15.16,40.4,189.3,COMPLETED
2026-06-17T07:02:49.028805+00:00,30.032413,31.181702,30.057626,31.218243,12,4.5,12.8,67.95,COMPLETED
2026-06-17T06:26:49.028805+00:00,30.002962,31.180086,30.064494,31.225527,10,8.12,27.5,117.15,COMPLETED
2026-06-17T06:32:49.028805+00:00,30.04596,31.232524,30.007314,31.106258,5,12.89,44.8,178.88,COMPLETED
2026-06-17T06:43:49.028805+00:00,30.075789,31.29187,29.531227,31.500535,7,63.81,172.0,751.58,COMPLETED
2026-06-17T06:24:49.028805+00:00,30.044587,31.211028,30.083049,31.387416,13,17.51,56.6,231.23,COMPLETED
2026-06-17T06:37:49.028805+00:00,30.064363,31.292452,30.0624,31.313896,7,2.08,4.7,37.65,CANCELLED
2026-06-17T07:10:49.028805+00:00,30.086188,31.256884,30.052586,31.232617,1,4.41,13.5,68.32,COMPLETED
2026-06-17T06:46:49.028805+00:00,29.99614,31.203548,30.026069,31.159555,10,5.39,18.1,82.58,COMPLETED
2026-06-17T07:44:49.028805+00:00,30.031314,31.191588,30.012954,31.157943,11,3.83,13.1,63.38,COMPLETED
2026-06-17T08:06:49.028805+00:00,30.10778,31.426022,29.923357,31.1385,14,34.45,109.1,437.02,NO_SHOW
2026-06-17T08:16:49.028805+00:00,30.003774,31.20189,30.086821,31.316335,11,14.37,49.1,196.42,COMPLETED
2026-06-17T07:25:49.028805+00:00,30.080995,31.310392,30.033147,31.222807,15,9.97,24.4,126.38,COMPLETED
2026-06-17T07:36:49.028805+00:00,30.077477,31.340694,29.99508,31.265348,8,11.69,35.7,156.22,COMPLETED
2026-06-17T07:49:49.028805+00:00,30.010356,31.1715,30.017064,31.198625,3,2.72,5.4,43.5,CANCELLED
2026-06-17T07:59:49.028805+00:00,30.028557,31.190957,30.03921,31.346715,10,15.04,45.8,196.5,COMPLETED
2026-06-17T07:53:49.028805+00:00,30.042806,31.393087,30.058321,31.363691,9,3.31,9.1,53.48,COMPLETED
2026-06-17T08:22:49.028805+00:00,29.976029,31.186827,30.001153,31.275832,10,9.02,29.1,126.3,COMPLETED
2026-06-17T07:29:49.028805+00:00,29.996077,31.18831,29.997576,31.188712,11,0.5,2.0,21.75,COMPLETED
2026-06-17T07:43:49.028805+00:00,30.022742,31.198209,30.083155,31.381927,10,18.92,36.6,211.8,COMPLETED
2026-06-17T08:06:49.028805+00:00,29.707097,31.579325,29.667195,31.348139,14,22.77,47.8,257.48,COMPLETED
2026-06-17T08:18:49.028805+00:00,29.969263,31.212043,30.076366,31.316391,10,15.58,46.9,202.2,COMPLETED
2026-06-17T07:39:49.028805+00:00,30.087968,31.202225,30.02421,31.28122,1,10.4,22.2,126.3,COMPLETED
2026-06-17T08:07:49.028805+00:00,29.919185,31.166811,29.782665,30.79631,3,38.82,123.5,491.4,COMPLETED
2026-06-17T07:42:49.028805+00:00,30.049628,31.206833,30.082434,31.346226,13,13.9,43.9,185.1,COMPLETED
2026-06-17T07:26:49.028805+00:00,30.052295,31.359515,29.988972,31.21416,9,15.67,29.3,176.48,COMPLETED
2026-06-17T07:41:49.028805+00:00,30.081942,31.34203,30.051089,31.334773,8,3.5,8.2,53.55,COMPLETED
2026-06-17T07:55:49.028805+00:00,30.326118,31.324968,30.014094,31.177904,4,37.47,88.4,428.62,COMPLETED
2026-06-17T07:44:49.028805+00:00,29.702667,31.594002,29.992391,31.193991,14,50.26,166.9,642.3,CANCELLED
2026-06-17T07:44:49.028805+00:00,30.083538,31.341503,30.052151,31.250582,8,9.42,27.9,127.5,COMPLETED
2026-06-17T07:52:49.028805+00:00,30.030603,31.298549,30.006713,31.249481,9,5.42,12.9,75.0,COMPLETED
2026-06-17T07:52:49.028805+00:00,29.985626,31.182656,30.117929,31.331512,10,20.54,44.5,235.8,COMPLETED
2026-06-17T08:16:49.028805+00:00,30.079309,31.233819,29.529363,31.589645,12,70.13,218.0,867.97,COMPLETED
2026-06-17T07:54:49.028805+00:00,30.089853,31.270849,30.105191,31.249483,1,2.67,8.6,47.92,COMPLETED
2026-06-17T07:49:49.028805+00:00,30.027879,31.18896,30.06071,31.386961,2,19.4,58.7,248.55,COMPLETED
2026-06-17T07:53:49.028805+00:00,30.073829,31.332587,30.080776,31.315874,8,1.78,4.0,34.35,COMPLETED
2026-06-17T07:32:49.028805+00:00,30.070311,31.389275,30.068361,31.353371,9,3.46,10.4,56.55,COMPLETED
2026-06-17T08:14:49.028805+00:00,30.063299,31.191494,29.971635,31.172448,3,10.36,19.9,122.55,COMPLETED
2026-06-17T08:08:49.028805+00:00,30.091973,31.263733,29.985597,31.510202,3,26.51,71.7,321.38,COMPLETED
2026-06-17T08:52:49.028805+00:00,30.089941,31.285942,30.170653,31.491332,5,21.7,63.0,272.25,COMPLETED
2026-06-17T08:46:49.028805+00:00,29.825265,31.155017,30.035911,31.187723,14,23.63,65.4,290.32,COMPLETED
2026-06-17T09:03:49.028805+00:00,30.089247,31.145418,29.993269,31.30297,3,18.54,49.0,227.55,COMPLETED
