sensor_id,road_id,timestamp,vehicle_count,average_speed_kmh,traffic_density,congestion_index,congestion_level,weather_id,hour,day_of_week,month,is_weekend,is_rush_hour
SENSOR_NASR_ROAD_01,7,2026-06-16T10:24:49.028805+00:00,342,29.79,17.54,0.5,HIGH,13,10,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-16T10:24:49.028805+00:00,192,29.79,48.0,0.4,MEDIUM,13,10,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-16T10:24:49.028805+00:00,159,28.72,6.62,0.43,MEDIUM,13,10,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-16T10:24:49.028805+00:00,231,35.58,10.69,0.41,MEDIUM,13,10,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-16T10:24:49.028805+00:00,276,38.86,19.57,0.35,MEDIUM,13,10,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-16T10:24:49.028805+00:00,180,25.55,8.65,0.49,MEDIUM,13,10,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-16T10:24:49.028805+00:00,210,26.38,38.89,0.47,MEDIUM,13,10,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-16T10:24:49.028805+00:00,265,50.58,0.95,0.37,MEDIUM,13,10,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-16T10:24:49.028805+00:00,286,38.38,14.44,0.36,MEDIUM,13,10,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-16T11:24:49.028805+00:00,434,25.82,10.96,0.48,MEDIUM,14,11,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-16T11:24:49.028805+00:00,252,41.6,6.83,0.31,MEDIUM,14,11,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-16T11:24:49.028805+00:00,315,62.45,3.7,0.31,MEDIUM,14,11,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-16T11:24:49.028805+00:00,196,57.94,0.7,0.28,MEDIUM,14,11,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-16T11:24:49.028805+00:00,257,39.47,5.99,0.34,MEDIUM,14,11,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-16T11:24:49.028805+00:00,448,52.98,5.09,0.47,MEDIUM,14,11,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-16T11:24:49.028805+00:00,186,43.46,9.54,0.28,MEDIUM,14,11,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-16T11:24:49.028805+00:00,157,37.06,39.25,0.26,MEDIUM,14,11,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-16T11:24:49.028805+00:00,214,24.01,8.92,0.52,HIGH,14,11,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-16T11:24:49.028805+00:00,252,41.56,11.67,0.31,MEDIUM,14,11,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-16T11:24:49.028805+00:00,232,41.03,16.45,0.32,MEDIUM,14,11,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-16T11:24:49.028805+00:00,195,32.86,9.38,0.34,MEDIUM,14,11,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-16T11:24:49.028805+00:00,169,30.93,31.3,0.38,MEDIUM,14,11,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-16T11:24:49.028805+00:00,293,44.94,1.05,0.44,MEDIUM,14,11,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-16T11:24:49.028805+00:00,329,34.66,16.62,0.42,MEDIUM,14,11,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-16T12:24:49.028805+00:00,474,24.23,11.97,0.52,HIGH,15,12,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-16T12:24:49.028805+00:00,288,36.91,7.8,0.38,MEDIUM,15,12,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-16T12:24:49.028805+00:00,371,49.72,4.35,0.45,MEDIUM,15,12,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-16T12:24:49.028805+00:00,241,49.37,0.86,0.38,MEDIUM,15,12,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-16T12:24:49.028805+00:00,249,39.92,5.8,0.33,MEDIUM,15,12,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-16T12:24:49.028805+00:00,329,66.04,3.74,0.34,MEDIUM,15,12,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-16T12:24:49.028805+00:00,300,36.13,15.38,0.4,MEDIUM,15,12,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-16T12:24:49.028805+00:00,212,29.43,53.0,0.41,MEDIUM,15,12,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-16T12:24:49.028805+00:00,226,22.96,9.42,0.54,HIGH,15,12,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-16T12:24:49.028805+00:00,275,38.8,12.73,0.35,MEDIUM,15,12,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-16T12:24:49.028805+00:00,355,25.59,25.18,0.57,HIGH,15,12,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-16T12:24:49.028805+00:00,134,30.44,6.44,0.39,MEDIUM,15,12,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-16T12:24:49.028805+00:00,128,35.04,23.7,0.3,MEDIUM,15,12,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-16T12:24:49.028805+00:00,324,42.35,1.16,0.47,MEDIUM,15,12,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-16T12:24:49.028805+00:00,328,31.69,16.57,0.47,MEDIUM,15,12,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-16T13:24:49.028805+00:00,337,35.81,8.51,0.28,MEDIUM,16,13,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-16T13:24:49.028805+00:00,256,33.87,6.94,0.44,MEDIUM,16,13,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-16T13:24:49.028805+00:00,320,62.66,3.76,0.3,MEDIUM,16,13,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-16T13:24:49.028805+00:00,304,47.95,1.08,0.4,MEDIUM,16,13,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-16T13:24:49.028805+00:00,192,45.53,4.48,0.24,LOW,16,13,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-16T13:24:49.028805+00:00,291,67.79,3.31,0.32,MEDIUM,16,13,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-16T13:24:49.028805+00:00,259,39.54,13.28,0.34,MEDIUM,16,13,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-16T13:24:49.028805+00:00,224,22.61,56.0,0.55,HIGH,16,13,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-16T13:24:49.028805+00:00,217,25.24,9.04,0.5,MEDIUM,16,13,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-16T13:24:49.028805+00:00,343,28.87,15.88,0.52,HIGH,16,13,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-16T13:24:49.028805+00:00,303,28.38,21.49,0.53,HIGH,16,13,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-16T13:24:49.028805+00:00,195,29.23,9.38,0.42,MEDIUM,16,13,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-16T13:24:49.028805+00:00,133,32.14,24.63,0.36,MEDIUM,16,13,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-16T13:24:49.028805+00:00,198,55.29,0.71,0.31,MEDIUM,16,13,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-16T13:24:49.028805+00:00,184,45.83,9.29,0.24,LOW,16,13,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-16T14:24:49.028805+00:00,269,39.99,6.79,0.2,LOW,17,14,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-16T14:24:49.028805+00:00,237,40.01,6.42,0.33,MEDIUM,17,14,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-16T14:24:49.028805+00:00,438,44.93,5.14,0.5,HIGH,17,14,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-16T14:24:49.028805+00:00,220,57.68,0.78,0.28,MEDIUM,17,14,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-16T14:24:49.028805+00:00,209,42.67,4.87,0.29,MEDIUM,17,14,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-16T14:24:49.028805+00:00,473,47.39,5.38,0.53,HIGH,17,14,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-16T14:24:49.028805+00:00,313,33.0,16.05,0.45,MEDIUM,17,14,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-16T14:24:49.028805+00:00,147,34.57,36.75,0.31,MEDIUM,17,14,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-16T14:24:49.028805+00:00,186,29.07,7.75,0.42,MEDIUM,17,14,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-16T14:24:49.028805+00:00,194,41.05,8.98,0.32,MEDIUM,17,14,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-16T14:24:49.028805+00:00,336,28.95,23.83,0.52,HIGH,17,14,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-16T14:24:49.028805+00:00,201,26.82,9.66,0.46,MEDIUM,17,14,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-16T14:24:49.028805+00:00,162,28.07,30.0,0.44,MEDIUM,17,14,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-16T14:24:49.028805+00:00,221,57.31,0.79,0.28,MEDIUM,17,14,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-16T14:24:49.028805+00:00,207,38.13,10.45,0.36,MEDIUM,17,14,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-16T15:24:49.028805+00:00,458,22.16,11.57,0.56,HIGH,18,15,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-16T15:24:49.028805+00:00,235,35.18,6.37,0.41,MEDIUM,18,15,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-16T15:24:49.028805+00:00,403,45.59,4.73,0.49,MEDIUM,18,15,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-16T15:24:49.028805+00:00,313,39.51,1.11,0.51,HIGH,18,15,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-16T15:24:49.028805+00:00,199,38.37,4.64,0.36,MEDIUM,18,15,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-16T15:24:49.028805+00:00,243,74.19,2.76,0.26,MEDIUM,18,15,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-16T15:24:49.028805+00:00,193,41.19,9.9,0.31,MEDIUM,18,15,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-16T15:24:49.028805+00:00,120,32.3,30.0,0.35,MEDIUM,18,15,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-16T15:24:49.028805+00:00,124,38.83,5.17,0.22,LOW,18,15,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-16T15:24:49.028805+00:00,312,27.29,14.44,0.55,HIGH,18,15,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-16T15:24:49.028805+00:00,305,32.8,21.63,0.45,MEDIUM,18,15,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-16T15:24:49.028805+00:00,184,33.34,8.85,0.33,MEDIUM,18,15,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-16T15:24:49.028805+00:00,133,31.99,24.63,0.36,MEDIUM,18,15,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-16T15:24:49.028805+00:00,331,41.21,1.19,0.48,MEDIUM,18,15,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-16T15:24:49.028805+00:00,285,37.24,14.39,0.38,MEDIUM,18,15,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-16T16:24:49.028805+00:00,313,29.96,7.9,0.4,MEDIUM,19,16,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-16T16:24:49.028805+00:00,337,34.01,9.13,0.43,MEDIUM,19,16,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-16T16:24:49.028805+00:00,263,63.54,3.09,0.29,MEDIUM,19,16,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-16T16:24:49.028805+00:00,265,45.24,0.94,0.43,MEDIUM,19,16,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-16T16:24:49.028805+00:00,342,26.89,7.97,0.55,HIGH,19,16,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-16T16:24:49.028805+00:00,278,72.8,3.16,0.27,MEDIUM,19,16,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-16T16:24:49.028805+00:00,257,36.86,13.18,0.39,MEDIUM,19,16,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-16T16:24:49.028805+00:00,187,32.61,46.75,0.35,MEDIUM,19,16,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-16T16:24:49.028805+00:00,187,33.87,7.79,0.32,MEDIUM,19,16,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-16T16:24:49.028805+00:00,186,44.63,8.61,0.26,MEDIUM,19,16,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-16T16:24:49.028805+00:00,297,29.07,21.06,0.52,HIGH,19,16,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-16T16:24:49.028805+00:00,146,34.25,7.02,0.31,MEDIUM,19,16,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-16T16:24:49.028805+00:00,217,22.82,40.19,0.54,HIGH,19,16,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-16T16:24:49.028805+00:00,208,59.22,0.75,0.26,MEDIUM,19,16,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-16T16:24:49.028805+00:00,216,42.98,10.91,0.28,MEDIUM,19,16,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-16T17:24:49.028805+00:00,454,27.03,11.46,0.46,MEDIUM,20,17,1,6,False,True
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-16T17:24:49.028805+00:00,480,16.47,13.01,0.73,HIGH,20,17,1,6,False,True
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-16T17:24:49.028805+00:00,714,22.95,8.38,0.74,HIGH,20,17,1,6,False,True
SENSOR_SALAH_SALEM_01,4,2026-06-16T17:24:49.028805+00:00,386,35.45,1.37,0.56,HIGH,20,17,1,6,False,True
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-16T17:24:49.028805+00:00,471,19.28,10.98,0.68,HIGH,20,17,1,6,False,True
SENSOR_SUEZ_ROAD_01,6,2026-06-16T17:24:49.028805+00:00,589,33.32,6.69,0.67,HIGH,20,17,1,6,False,True
SENSOR_NASR_ROAD_01,7,2026-06-16T17:24:49.028805+00:00,493,19.78,25.28,0.67,HIGH,20,17,1,6,False,True
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-16T17:24:49.028805+00:00,236,24.66,59.0,0.51,HIGH,20,17,1,6,False,True
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-16T17:24:49.028805+00:00,223,25.52,9.29,0.49,MEDIUM,20,17,1,6,False,True
SENSOR_EL_HARAM_STREET_01,10,2026-06-16T17:24:49.028805+00:00,375,21.94,17.36,0.63,HIGH,20,17,1,6,False,True
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-16T17:24:49.028805+00:00,366,25.32,25.96,0.58,HIGH,20,17,1,6,False,True
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-16T17:24:49.028805+00:00,278,16.79,13.37,0.66,HIGH,20,17,1,6,False,True
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-16T17:24:49.028805+00:00,302,17.86,55.93,0.64,HIGH,20,17,1,6,False,True
SENSOR_MAADI_ROAD_01,14,2026-06-16T17:24:49.028805+00:00,538,19.73,1.93,0.75,CRITICAL,20,17,1,6,False,True
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-16T17:24:49.028805+00:00,493,12.7,24.9,0.79,CRITICAL,20,17,1,6,False,True
SENSOR_TAHRIR_SQUARE_01,1,2026-06-16T18:24:49.028805+00:00,431,21.13,10.88,0.58,HIGH,21,18,1,6,False,True
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-16T18:24:49.028805+00:00,388,30.32,10.51,0.49,MEDIUM,21,18,1,6,False,True
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-16T18:24:49.028805+00:00,446,41.83,5.23,0.54,HIGH,21,18,1,6,False,True
SENSOR_SALAH_SALEM_01,4,2026-06-16T18:24:49.028805+00:00,499,20.14,1.77,0.75,HIGH,21,18,1,6,False,True
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-16T18:24:49.028805+00:00,423,20.2,9.86,0.66,HIGH,21,18,1,6,False,True
SENSOR_SUEZ_ROAD_01,6,2026-06-16T18:24:49.028805+00:00,719,20.99,8.17,0.79,CRITICAL,21,18,1,6,False,True
SENSOR_NASR_ROAD_01,7,2026-06-16T18:24:49.028805+00:00,366,24.31,18.77,0.59,HIGH,21,18,1,6,False,True
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-16T18:24:49.028805+00:00,308,20.55,77.0,0.59,HIGH,21,18,1,6,False,True
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-16T18:24:49.028805+00:00,242,20.19,10.08,0.6,HIGH,21,18,1,6,False,True
SENSOR_EL_HARAM_STREET_01,10,2026-06-16T18:24:49.028805+00:00,371,31.23,17.18,0.48,MEDIUM,21,18,1,6,False,True
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-16T18:24:49.028805+00:00,355,25.38,25.18,0.58,HIGH,21,18,1,6,False,True
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-16T18:24:49.028805+00:00,314,17.31,15.1,0.65,HIGH,21,18,1,6,False,True
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-16T18:24:49.028805+00:00,303,13.36,56.11,0.73,HIGH,21,18,1,6,False,True
SENSOR_MAADI_ROAD_01,14,2026-06-16T18:24:49.028805+00:00,317,41.33,1.14,0.48,MEDIUM,21,18,1,6,False,True
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-16T18:24:49.028805+00:00,401,26.4,20.25,0.56,HIGH,21,18,1,6,False,True
SENSOR_TAHRIR_SQUARE_01,1,2026-06-16T19:24:49.028805+00:00,589,15.35,14.87,0.69,HIGH,22,19,1,6,False,True
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-16T19:24:49.028805+00:00,412,19.86,11.17,0.67,HIGH,22,19,1,6,False,True
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-16T19:24:49.028805+00:00,674,22.52,7.91,0.75,HIGH,22,19,1,6,False,True
SENSOR_SALAH_SALEM_01,4,2026-06-16T19:24:49.028805+00:00,477,23.61,1.69,0.7,HIGH,22,19,1,6,False,True
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-16T19:24:49.028805+00:00,324,35.38,7.55,0.41,MEDIUM,22,19,1,6,False,True
SENSOR_SUEZ_ROAD_01,6,2026-06-16T19:24:49.028805+00:00,475,48.34,5.4,0.52,HIGH,22,19,1,6,False,True
SENSOR_NASR_ROAD_01,7,2026-06-16T19:24:49.028805+00:00,315,34.67,16.15,0.42,MEDIUM,22,19,1,6,False,True
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-16T19:24:49.028805+00:00,318,11.28,79.5,0.77,CRITICAL,22,19,1,6,False,True
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-16T19:24:49.028805+00:00,312,17.95,13.0,0.64,HIGH,22,19,1,6,False,True
SENSOR_EL_HARAM_STREET_01,10,2026-06-16T19:24:49.028805+00:00,452,22.82,20.93,0.62,HIGH,22,19,1,6,False,True
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-16T19:24:49.028805+00:00,329,33.65,23.33,0.44,MEDIUM,22,19,1,6,False,True
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-16T19:24:49.028805+00:00,231,21.86,11.11,0.56,HIGH,22,19,1,6,False,True
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-16T19:24:49.028805+00:00,228,21.17,42.22,0.58,HIGH,22,19,1,6,False,True
SENSOR_MAADI_ROAD_01,14,2026-06-16T19:24:49.028805+00:00,529,12.66,1.9,0.84,CRITICAL,22,19,1,6,False,True
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-16T19:24:49.028805+00:00,386,22.42,19.49,0.63,HIGH,22,19,1,6,False,True
SENSOR_TAHRIR_SQUARE_01,1,2026-06-16T20:24:49.028805+00:00,242,40.4,6.11,0.19,LOW,23,20,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-16T20:24:49.028805+00:00,302,35.02,8.18,0.42,MEDIUM,23,20,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-16T20:24:49.028805+00:00,324,59.75,3.8,0.34,MEDIUM,23,20,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-16T20:24:49.028805+00:00,315,46.37,1.12,0.42,MEDIUM,23,20,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-16T20:24:49.028805+00:00,182,39.82,4.24,0.34,MEDIUM,23,20,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-16T20:24:49.028805+00:00,246,74.88,2.8,0.25,MEDIUM,23,20,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-16T20:24:49.028805+00:00,222,44.22,11.38,0.26,MEDIUM,23,20,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-16T20:24:49.028805+00:00,156,28.24,39.0,0.44,MEDIUM,23,20,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-16T20:24:49.028805+00:00,161,34.88,6.71,0.3,MEDIUM,23,20,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-16T20:24:49.028805+00:00,278,39.92,12.87,0.33,MEDIUM,23,20,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-16T20:24:49.028805+00:00,343,27.34,24.33,0.54,HIGH,23,20,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-16T20:24:49.028805+00:00,159,31.09,7.64,0.38,MEDIUM,23,20,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-16T20:24:49.028805+00:00,196,26.24,36.3,0.48,MEDIUM,23,20,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-16T20:24:49.028805+00:00,344,39.71,1.24,0.5,HIGH,23,20,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-16T20:24:49.028805+00:00,285,32.04,14.39,0.47,MEDIUM,23,20,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-16T21:24:49.028805+00:00,459,20.01,11.59,0.6,HIGH,24,21,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-16T21:24:49.028805+00:00,325,36.02,8.81,0.4,MEDIUM,24,21,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-16T21:24:49.028805+00:00,319,61.77,3.74,0.31,MEDIUM,24,21,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-16T21:24:49.028805+00:00,212,54.1,0.75,0.32,MEDIUM,24,21,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-16T21:24:49.028805+00:00,324,26.39,7.55,0.56,HIGH,24,21,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-16T21:24:49.028805+00:00,320,67.67,3.64,0.32,MEDIUM,24,21,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-16T21:24:49.028805+00:00,255,35.82,13.08,0.4,MEDIUM,24,21,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-16T21:24:49.028805+00:00,125,38.61,31.25,0.23,LOW,24,21,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-16T21:24:49.028805+00:00,145,35.94,6.04,0.28,MEDIUM,24,21,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-16T21:24:49.028805+00:00,230,38.8,10.65,0.35,MEDIUM,24,21,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-16T21:24:49.028805+00:00,244,35.36,17.3,0.41,MEDIUM,24,21,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-16T21:24:49.028805+00:00,160,32.58,7.69,0.35,MEDIUM,24,21,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-16T21:24:49.028805+00:00,156,31.76,28.89,0.36,MEDIUM,24,21,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-16T21:24:49.028805+00:00,312,41.88,1.12,0.48,MEDIUM,24,21,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-16T21:24:49.028805+00:00,271,36.29,13.69,0.4,MEDIUM,24,21,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-16T22:24:49.028805+00:00,377,30.78,9.52,0.38,MEDIUM,25,22,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-16T22:24:49.028805+00:00,239,40.73,6.48,0.32,MEDIUM,25,22,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-16T22:24:49.028805+00:00,319,57.25,3.74,0.36,MEDIUM,25,22,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-16T22:24:49.028805+00:00,235,50.07,0.83,0.37,MEDIUM,25,22,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-16T22:24:49.028805+00:00,214,42.56,4.99,0.29,MEDIUM,25,22,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-16T22:24:49.028805+00:00,326,64.37,3.7,0.36,MEDIUM,25,22,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-16T22:24:49.028805+00:00,233,38.1,11.95,0.37,MEDIUM,25,22,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-16T22:24:49.028805+00:00,227,26.84,56.75,0.46,MEDIUM,25,22,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-16T22:24:49.028805+00:00,149,29.05,6.21,0.42,MEDIUM,25,22,1,6,False,False
